State Name,Sector,Year,Geography ID,Source,Consumption MMBtu,Expenditure US Dollars
Louisiana,industrial,2019,G22,elec,94759802.8409956,1394508058.8781667
Louisiana,residential,2019,G22,elec,90523383.06779481,2279371677.9185867
Louisiana,commercial,2020,G22,elec,107333300.18592086,3015764706.7698026
Louisiana,industrial,2020,G22,elec,91589062.04404205,1278580706.7856417
Louisiana,residential,2020,G22,elec,90470376.690023,2326477552.5179033
Louisiana,commercial,2021,G22,elec,107336376.11801347,2976143819.8888383
Louisiana,industrial,2021,G22,elec,91798768.93640138,1266179483.5698097
Louisiana,residential,2021,G22,elec,89468373.43699273,2294522210.556258
Louisiana,commercial,2022,G22,elec,106984639.08627798,2950486730.9033523
Louisiana,industrial,2022,G22,elec,90305434.42500968,1234432986.1741357
Louisiana,residential,2022,G22,elec,88689601.9166791,2273337381.8912835
Louisiana,commercial,2023,G22,elec,106385364.52381118,2938207867.387243
Louisiana,industrial,2023,G22,elec,91028380.40903363,1245066573.6762214
Louisiana,residential,2023,G22,elec,88130711.7219233,2264171777.784818
Louisiana,commercial,2024,G22,elec,105700757.14680804,2972522174.7447495
Louisiana,industrial,2024,G22,elec,90060963.08326508,1238785479.501751
Louisiana,residential,2024,G22,elec,87397263.10476884,2284837827.411068
Louisiana,commercial,2025,G22,elec,104899586.24899882,3020982573.093189
Louisiana,industrial,2025,G22,elec,91194619.55978447,1268558616.7118301
Louisiana,residential,2025,G22,elec,86526068.18651685,2313363404.9290814
Louisiana,commercial,2026,G22,elec,103974530.75940582,3034873101.099313
Louisiana,industrial,2026,G22,elec,90485879.1719422,1261971537.2795203
Louisiana,residential,2026,G22,elec,85922051.3535928,2324436843.4175153
Louisiana,commercial,2027,G22,elec,103177108.7937576,3028601652.0846276
Louisiana,industrial,2027,G22,elec,91782754.94532864,1277687612.3419263
Louisiana,residential,2027,G22,elec,85415560.9180634,2325342825.2860537
Louisiana,commercial,2028,G22,elec,102484193.11808419,3018019087.801989
Louisiana,industrial,2028,G22,elec,91198354.11952399,1267516636.6775937
Louisiana,residential,2028,G22,elec,85122138.48132668,2326636089.469834
Louisiana,commercial,2029,G22,elec,101896724.24929205,3006500674.4509983
Louisiana,industrial,2029,G22,elec,92099484.48945412,1275614191.6483383
Louisiana,residential,2029,G22,elec,84863832.64538515,2325665091.6840444
Louisiana,commercial,2030,G22,elec,101081769.4317699,2992659722.5411906
Louisiana,industrial,2030,G22,elec,91939563.97019596,1271060741.814541
Louisiana,residential,2030,G22,elec,84596177.92216274,2325012070.6673737
Louisiana,commercial,2031,G22,elec,100369282.09826984,2978597940.400809
Louisiana,industrial,2031,G22,elec,93675484.26667976,1292997666.3612118
Louisiana,residential,2031,G22,elec,84402651.36981733,2324144779.252818
Louisiana,commercial,2032,G22,elec,99746322.64612316,2959833678.854329
Louisiana,industrial,2032,G22,elec,93396851.38762085,1291536168.9262729
Louisiana,residential,2032,G22,elec,84256020.68878335,2320270427.3813295
Louisiana,commercial,2033,G22,elec,99150426.66779946,2950550419.64087
Louisiana,industrial,2033,G22,elec,95073322.30760048,1316404937.6692383
Louisiana,residential,2033,G22,elec,84095234.34676982,2321836595.1705666
Louisiana,commercial,2034,G22,elec,98643636.93360813,2932990465.8829494
Louisiana,industrial,2034,G22,elec,95080486.87634386,1315874136.142105
Louisiana,residential,2034,G22,elec,84149831.76130809,2318635985.801379
Louisiana,commercial,2035,G22,elec,98163560.42460129,2925497570.4082193
Louisiana,industrial,2035,G22,elec,96695404.25588043,1338015202.5870695
Louisiana,residential,2035,G22,elec,84169028.9591139,2321276714.4439635
Louisiana,commercial,2036,G22,elec,97694355.9953764,2932143568.0228333
Louisiana,industrial,2036,G22,elec,96668570.57161364,1338471844.9169853
Louisiana,residential,2036,G22,elec,84183984.99101757,2334018640.604529
Louisiana,commercial,2037,G22,elec,97276412.84224337,2928657738.3083806
Louisiana,industrial,2037,G22,elec,98166554.8841294,1358430160.5648036
Louisiana,residential,2037,G22,elec,84212386.91423744,2342810611.9164863
Louisiana,commercial,2038,G22,elec,96858363.29446061,2943011063.6451387
Louisiana,industrial,2038,G22,elec,98154210.68216683,1357384827.3154857
Louisiana,residential,2038,G22,elec,84169838.82514632,2359236619.520719
Louisiana,commercial,2039,G22,elec,96524275.80012928,2930096926.079942
Louisiana,industrial,2039,G22,elec,99649722.9813345,1378727848.9416714
Louisiana,residential,2039,G22,elec,84196078.0524578,2357429027.945512
Louisiana,commercial,2040,G22,elec,96133185.55872498,2896041295.971348
Louisiana,industrial,2040,G22,elec,99596101.59332038,1376566028.764172
Louisiana,residential,2040,G22,elec,84318594.53970766,2345297693.743964
Louisiana,commercial,2041,G22,elec,95739470.70611651,2912144907.793151
Louisiana,industrial,2041,G22,elec,101108064.4736948,1400539881.1324565
Louisiana,residential,2041,G22,elec,84269913.94820568,2362168791.1733828
Louisiana,commercial,2042,G22,elec,95471312.1823594,2880831463.3242116
Louisiana,industrial,2042,G22,elec,101009614.13240962,1390409101.553573
Louisiana,residential,2042,G22,elec,84341405.4492208,2349178482.5488024
Louisiana,commercial,2043,G22,elec,95238039.0985218,2885053879.113445
Louisiana,industrial,2043,G22,elec,102386410.5860745,1410707930.061107
Louisiana,residential,2043,G22,elec,84378057.33310919,2357161294.2040734
Louisiana,commercial,2044,G22,elec,95060751.04195003,2876716388.985759
Louisiana,industrial,2044,G22,elec,102501134.1650912,1407687448.3449543
Louisiana,residential,2044,G22,elec,84383949.22675891,2355527728.1658926
Louisiana,commercial,2045,G22,elec,94925333.61927748,2877181165.117991
Louisiana,industrial,2045,G22,elec,103984212.58593234,1429231460.4249866
Louisiana,residential,2045,G22,elec,84371480.78811504,2358484442.1005707
Louisiana,commercial,2046,G22,elec,94836972.60032418,2880007757.2173457
Louisiana,industrial,2046,G22,elec,103899928.78801583,1431410678.5102837
Louisiana,residential,2046,G22,elec,84361712.44012521,2363260552.283314
Louisiana,commercial,2047,G22,elec,94809828.35291652,2888453706.274445
Louisiana,industrial,2047,G22,elec,105546670.64023776,1463184770.7668405
Louisiana,residential,2047,G22,elec,84256553.2451602,2369511386.891446
Louisiana,commercial,2048,G22,elec,94781351.18310735,2907193319.1685786
Louisiana,industrial,2048,G22,elec,105565732.34688385,1468239750.4982026
Louisiana,residential,2048,G22,elec,84123439.80811575,2381320270.7531977
Louisiana,commercial,2049,G22,elec,94836798.47141291,2909690606.4910803
Louisiana,industrial,2049,G22,elec,106971401.17227398,1490396006.0038207
Louisiana,residential,2049,G22,elec,84002805.12522362,2380058281.066965
Louisiana,commercial,2050,G22,elec,94982075.96551152,2905304235.4601045
Louisiana,industrial,2050,G22,elec,107114415.6246661,1495999383.0774229
Louisiana,residential,2050,G22,elec,83911471.9452981,2375224411.159679
Maine,commercial,2017,G23,elec,18534635.92511429,702832308.8824939
Maine,industrial,2017,G23,elec,10225765.969182843,272872225.77007353
Maine,residential,2017,G23,elec,9406818.917425554,445419772.7132756
Maine,commercial,2018,G23,elec,17510258.244524654,659087018.7994667
Maine,industrial,2018,G23,elec,10464429.238915155,339533836.8970333
Maine,residential,2018,G23,elec,9516613.504267074,425342061.19800866
Maine,commercial,2019,G23,elec,16687754.362325324,631217945.2415327
Maine,industrial,2019,G23,elec,10981919.00920496,353181492.80514127
Maine,residential,2019,G23,elec,9570669.274409046,420168562.00194424
Maine,commercial,2020,G23,elec,16126907.958446825,614777601.2351878
Maine,industrial,2020,G23,elec,10556756.695514068,333696720.1179887
Maine,residential,2020,G23,elec,9513467.516357707,419069763.7036637
Maine,commercial,2021,G23,elec,15586163.170641646,584686050.820025
Maine,industrial,2021,G23,elec,10547882.218514811,323005489.44969285
Maine,residential,2021,G23,elec,9427113.580652878,406491213.9470571
Maine,commercial,2022,G23,elec,15064290.314593973,572999266.9519575
Maine,industrial,2022,G23,elec,10723238.24093559,326762406.30734736
Maine,residential,2022,G23,elec,9351193.730138076,405871638.09451747
Maine,commercial,2023,G23,elec,14824206.75654527,571477131.597248
Maine,industrial,2023,G23,elec,10332189.4749947,316069826.98778796
Maine,residential,2023,G23,elec,9269926.967569433,408027409.1981413
Maine,commercial,2024,G23,elec,14623795.76836966,576242125.5671707
Maine,industrial,2024,G23,elec,10473396.695747191,326115512.2708431
Maine,residential,2024,G23,elec,9166605.214936877,412742222.4578141
Maine,commercial,2025,G23,elec,14518955.068282561,579553536.0603939
Maine,industrial,2025,G23,elec,10557999.04987021,331060438.5835715
Maine,residential,2025,G23,elec,9073815.438035049,415244296.6329148
Maine,commercial,2026,G23,elec,14395676.440204926,581429504.5766846
Maine,industrial,2026,G23,elec,10485034.468893541,330930659.63661045
Maine,residential,2026,G23,elec,9033149.121340405,418611065.9309168
Maine,commercial,2027,G23,elec,14307867.82860407,578425008.679707
Maine,industrial,2027,G23,elec,10746930.390767308,338004960.4994804
Maine,residential,2027,G23,elec,9003821.106823519,418384741.12844145
Maine,commercial,2028,G23,elec,14179650.839648373,590791263.9878968
Maine,industrial,2028,G23,elec,10567043.342567887,337465004.17752504
Maine,residential,2028,G23,elec,8965588.494524406,426920371.5376254
Maine,commercial,2029,G23,elec,14088221.673096372,585142417.1705724
Maine,industrial,2029,G23,elec,10393399.800860286,329558655.34226
Maine,residential,2029,G23,elec,8938419.812025279,425376060.59460557
Maine,commercial,2030,G23,elec,13943388.505418459,582620617.9461557
Maine,industrial,2030,G23,elec,10782978.028271705,342456637.6672216
Maine,residential,2030,G23,elec,8913692.324611865,426010365.886676
Maine,commercial,2031,G23,elec,13846345.665939568,572836212.5097733
Maine,industrial,2031,G23,elec,10774236.195580106,338518432.2396104
Maine,residential,2031,G23,elec,8921616.535140134,423002088.3957351
Maine,commercial,2032,G23,elec,13735416.166128727,573033139.9544405
Maine,industrial,2032,G23,elec,10988444.013571283,348961366.45954776
Maine,residential,2032,G23,elec,8911279.879934764,425468379.2503453
Maine,commercial,2033,G23,elec,13647388.808792047,568991002.2863901
Maine,industrial,2033,G23,elec,11216794.012572786,357095359.8687259
Maine,residential,2033,G23,elec,8911866.18120063,425477090.7393071
Maine,commercial,2034,G23,elec,13544066.333035873,567531094.68047
Maine,industrial,2034,G23,elec,10976648.439049646,349951388.99383515
Maine,residential,2034,G23,elec,8914698.244636383,427118732.2912332
Maine,commercial,2035,G23,elec,13455234.382390117,568469140.2396345
Maine,industrial,2035,G23,elec,11276201.59294054,361625502.6092944
Maine,residential,2035,G23,elec,8917594.203430835,430354139.49654984
Maine,commercial,2036,G23,elec,13354861.768418023,565827230.9504204
Maine,industrial,2036,G23,elec,11510779.598980654,370404390.371685
Maine,residential,2036,G23,elec,8920081.9093367,431635124.7421333
Maine,commercial,2037,G23,elec,13274373.197902782,565499616.7152332
Maine,industrial,2037,G23,elec,11488194.175238479,370833032.704215
Maine,residential,2037,G23,elec,8918561.07652678,433576169.80053914
Maine,commercial,2038,G23,elec,13189645.773565168,561586212.5889329
Maine,industrial,2038,G23,elec,11783667.011959657,379387483.3817438
Maine,residential,2038,G23,elec,8921470.580974514,433593369.5928774
Maine,commercial,2039,G23,elec,13132727.080264663,556175983.5984627
Maine,industrial,2039,G23,elec,11648872.945849122,373413161.3963132
Maine,residential,2039,G23,elec,8935884.69118473,432870859.2877031
Maine,commercial,2040,G23,elec,13061704.463423269,546741848.2323434
Maine,industrial,2040,G23,elec,11637441.367344785,369317193.44429743
Maine,residential,2040,G23,elec,8944726.99486242,428653647.5345788
Maine,commercial,2041,G23,elec,13006089.540352445,546552486.1317582
Maine,industrial,2041,G23,elec,12107659.557575667,384792834.77680266
Maine,residential,2041,G23,elec,8966146.199768992,431024343.05510044
Maine,commercial,2042,G23,elec,12935316.22902134,545568909.5686574
Maine,industrial,2042,G23,elec,12036238.819768345,383692458.4851072
Maine,residential,2042,G23,elec,8966633.928370044,432879476.25422174
Maine,commercial,2043,G23,elec,12888255.72129508,542708402.8511759
Maine,industrial,2043,G23,elec,12151707.022375828,386980203.8186232
Maine,residential,2043,G23,elec,8965889.731290694,432271380.84847033
Maine,commercial,2044,G23,elec,12833951.481268993,540298488.1029474
Maine,industrial,2044,G23,elec,12317745.507271148,392544280.30541664
Maine,residential,2044,G23,elec,8971251.996963872,432871353.1011361
Maine,commercial,2045,G23,elec,12803403.597694721,538660956.1957142
Maine,industrial,2045,G23,elec,12112360.862800883,386102617.7891401
Maine,residential,2045,G23,elec,8976071.362928184,434303342.4621966
Maine,commercial,2046,G23,elec,12768284.823261203,535924224.2453531
Maine,industrial,2046,G23,elec,12462266.695417497,397111197.77218765
Maine,residential,2046,G23,elec,8984812.192943655,434296307.16731614
Maine,commercial,2047,G23,elec,12760692.29645612,533550999.58128506
Maine,industrial,2047,G23,elec,12659656.21032573,402895421.694843
Maine,residential,2047,G23,elec,9000673.47217489,433896162.2746411
Maine,commercial,2048,G23,elec,12744770.075287597,532692990.4866618
Maine,industrial,2048,G23,elec,12507096.879446713,398501152.85293293
Maine,residential,2048,G23,elec,9005853.813890155,434574245.7026752
Maine,commercial,2049,G23,elec,12747339.510721441,533481342.68072444
Maine,industrial,2049,G23,elec,12758681.924174832,408672151.2808043
Maine,residential,2049,G23,elec,9017748.724895837,436423777.9316667
Maine,commercial,2050,G23,elec,12748901.226339936,531311751.4780789
Maine,industrial,2050,G23,elec,12671758.413669934,405969587.1442629
Maine,residential,2050,G23,elec,9026254.253459709,435934226.09480435
Maryland,commercial,2017,G24,elec,123908323.52821872,4029915707.743108
Maryland,industrial,2017,G24,elec,11758281.071580367,275835407.3793123
Maryland,residential,2017,G24,elec,84324248.37814084,3634183531.325836
Maryland,commercial,2018,G24,elec,123934218.59163035,3970879721.4631934
Maryland,industrial,2018,G24,elec,11995016.658035321,272380367.3123377
Maryland,residential,2018,G24,elec,89195003.30886076,3679587512.3907013
Maryland,commercial,2019,G24,elec,121320482.49961485,3910425134.495296
Maryland,industrial,2019,G24,elec,12510894.156013483,285732915.6510397
Maryland,residential,2019,G24,elec,87783462.2979,3612856694.8169823
Maryland,commercial,2020,G24,elec,122553459.09802796,3809196024.627722
Maryland,industrial,2020,G24,elec,12199424.493805362,264301070.20851886
Maryland,residential,2020,G24,elec,86615891.03271838,3585076759.8383675
Maryland,commercial,2021,G24,elec,122364959.52911527,3773300382.1724143
Maryland,industrial,2021,G24,elec,12070966.752604859,258389886.82224876
Maryland,residential,2021,G24,elec,85215953.21992075,3540310838.5429473
Maryland,commercial,2022,G24,elec,122142146.23828943,3743103611.0565176
Maryland,industrial,2022,G24,elec,12036938.403137298,255355204.11444393
Maryland,residential,2022,G24,elec,84246143.00352305,3512390911.2712536
Maryland,commercial,2023,G24,elec,121451930.65692538,3714568197.9592266
Maryland,industrial,2023,G24,elec,12189572.768802756,258749360.60209513
Maryland,residential,2023,G24,elec,83466859.6907853,3496505582.9274235
Maryland,commercial,2024,G24,elec,120692471.29885855,3717476464.607133
Maryland,industrial,2024,G24,elec,12230088.609205987,261074326.17386296
Maryland,residential,2024,G24,elec,82627360.8592967,3496376539.09899
Maryland,commercial,2025,G24,elec,120024607.10088682,3705764954.899725
Maryland,industrial,2025,G24,elec,12247776.012792436,264407397.80492792
Maryland,residential,2025,G24,elec,81908781.07159293,3498822436.0435796
Maryland,commercial,2026,G24,elec,119135605.37398627,3677054639.872686
Maryland,industrial,2026,G24,elec,12244906.188255122,265032574.09410936
Maryland,residential,2026,G24,elec,81326396.03811683,3488492925.7754827
Maryland,commercial,2027,G24,elec,118426992.91923307,3640807208.3256297
Maryland,industrial,2027,G24,elec,12328627.079162315,266350400.33078003
Maryland,residential,2027,G24,elec,80853206.14557044,3472215684.69378
Maryland,commercial,2028,G24,elec,117823613.20543547,3608334514.7717876
Maryland,industrial,2028,G24,elec,12446938.95763761,268475259.2270124
Maryland,residential,2028,G24,elec,80571400.97074871,3461599570.905739
Maryland,commercial,2029,G24,elec,117282363.37326771,3573459675.4644365
Maryland,industrial,2029,G24,elec,12574479.718122223,270288277.512054
Maryland,residential,2029,G24,elec,80306522.63478437,3446963875.206846
Maryland,commercial,2030,G24,elec,116495853.20962375,3539830112.351196
Maryland,industrial,2030,G24,elec,12686257.513949966,272190166.4476888
Maryland,residential,2030,G24,elec,79970310.90927304,3431435173.8813324
Maryland,commercial,2031,G24,elec,115751240.6503593,3512427830.6624155
Maryland,industrial,2031,G24,elec,12781118.603488348,273788814.9641987
Maryland,residential,2031,G24,elec,79704411.37563738,3423481159.4048934
Maryland,commercial,2032,G24,elec,115107916.9756332,3498789983.7647996
Maryland,industrial,2032,G24,elec,12905706.900016375,276969009.61323684
Maryland,residential,2032,G24,elec,79475046.00074187,3424671780.8442197
Maryland,commercial,2033,G24,elec,114482632.01063097,3484948938.202807
Maryland,industrial,2033,G24,elec,13041551.157282334,280243226.44621164
Maryland,residential,2033,G24,elec,79179226.01747139,3421950515.9295397
Maryland,commercial,2034,G24,elec,113932704.88405967,3465616391.224431
Maryland,industrial,2034,G24,elec,13190591.449195506,283310236.09967345
Maryland,residential,2034,G24,elec,79082739.75206122,3418309868.0519576
Maryland,commercial,2035,G24,elec,113498534.18138438,3444875126.2961974
Maryland,industrial,2035,G24,elec,13373581.13297375,287195727.1322851
Maryland,residential,2035,G24,elec,78938837.26625636,3409823370.249766
Maryland,commercial,2036,G24,elec,113095707.47798985,3430059074.7176266
Maryland,industrial,2036,G24,elec,13551349.22715487,291193397.62396705
Maryland,residential,2036,G24,elec,78856340.17031571,3408766713.531459
Maryland,commercial,2037,G24,elec,112763985.55641131,3420004546.455814
Maryland,industrial,2037,G24,elec,13678571.638882322,293757901.9845983
Maryland,residential,2037,G24,elec,78761342.46539074,3409366374.640655
Maryland,commercial,2038,G24,elec,112494405.17308033,3398220207.6389837
Maryland,industrial,2038,G24,elec,13799486.150445329,296163826.95444363
Maryland,residential,2038,G24,elec,78677402.01277061,3396844877.426782
Maryland,commercial,2039,G24,elec,112306510.30570103,3379846330.764816
Maryland,industrial,2039,G24,elec,13900807.756312871,298481578.2616089
Maryland,residential,2039,G24,elec,78705480.28705625,3389631064.276044
Maryland,commercial,2040,G24,elec,111972431.00396474,3352402841.2138715
Maryland,industrial,2040,G24,elec,14023858.093916215,300813456.2910003
Maryland,residential,2040,G24,elec,78720972.35464004,3381029590.386769
Maryland,commercial,2041,G24,elec,111723506.97139074,3339142403.187545
Maryland,industrial,2041,G24,elec,14182149.867732598,304878498.3843247
Maryland,residential,2041,G24,elec,78618802.29488571,3371356863.5809836
Maryland,commercial,2042,G24,elec,111559734.97550505,3317793244.855467
Maryland,industrial,2042,G24,elec,14347197.715724329,306494027.55731696
Maryland,residential,2042,G24,elec,78579554.15575388,3357428772.976833
Maryland,commercial,2043,G24,elec,111482095.8501317,3304414174.0675755
Maryland,industrial,2043,G24,elec,14496092.475472268,309970799.50700295
Maryland,residential,2043,G24,elec,78604154.92705454,3350045228.444184
Maryland,commercial,2044,G24,elec,111454518.26328886,3296965723.576512
Maryland,industrial,2044,G24,elec,14614280.032649323,311479906.1627372
Maryland,residential,2044,G24,elec,78611850.86619006,3346647894.2632413
Maryland,commercial,2045,G24,elec,111488132.9447672,3289847761.3027053
Maryland,industrial,2045,G24,elec,14716323.73327601,313913169.4271455
Maryland,residential,2045,G24,elec,78542682.00596854,3339920582.292883
Maryland,commercial,2046,G24,elec,111578077.81980085,3292282246.944898
Maryland,industrial,2046,G24,elec,14845715.15800265,317413335.90834385
Maryland,residential,2046,G24,elec,78488771.29019049,3342474500.273989
Maryland,commercial,2047,G24,elec,111744050.80779144,3298462546.736134
Maryland,industrial,2047,G24,elec,15011003.586990826,322953061.15075743
Maryland,residential,2047,G24,elec,78456567.66404638,3342797000.234389
Maryland,commercial,2048,G24,elec,111957997.25770696,3304268361.999077
Maryland,industrial,2048,G24,elec,15198636.88074338,328060313.048106
Maryland,residential,2048,G24,elec,78389160.37983663,3341208403.9993997
Maryland,commercial,2049,G24,elec,112258839.56834356,3308826019.2426996
Maryland,industrial,2049,G24,elec,15358987.3839634,332102098.75547504
Maryland,residential,2049,G24,elec,78304773.87140983,3332711907.050621
Maryland,commercial,2050,G24,elec,112648393.60833211,3314585800.5654507
Maryland,industrial,2050,G24,elec,15505409.250566637,336079303.1961122
Maryland,residential,2050,G24,elec,78268027.02345236,3326118232.270907
Massachusetts,commercial,2017,G25,elec,118206443.09619923,5724497471.763325
Massachusetts,industrial,2017,G25,elec,24596989.51256017,978887748.7191963
Massachusetts,residential,2017,G25,elec,63924718.622821525,3782778985.476011
Massachusetts,commercial,2018,G25,elec,111780109.3875003,5373369155.324126
Massachusetts,industrial,2018,G25,elec,25864508.033167332,1251581660.0655637
Massachusetts,residential,2018,G25,elec,64780153.28852114,3618627088.6781673
Massachusetts,commercial,2019,G25,elec,106428657.26601678,5140598293.094416
Massachusetts,industrial,2019,G25,elec,26814133.978931274,1286088720.4067328
Massachusetts,residential,2019,G25,elec,65178579.070647046,3576339339.8717055
Massachusetts,commercial,2020,G25,elec,102910036.52914228,5010028396.9073105
Massachusetts,industrial,2020,G25,elec,26383270.620208327,1243762649.464163
Massachusetts,residential,2020,G25,elec,64867162.51276613,3571354869.8572774
Massachusetts,commercial,2021,G25,elec,99381884.806656,4760554653.335038
Massachusetts,industrial,2021,G25,elec,26133417.017927535,1193516103.4287846
Massachusetts,residential,2021,G25,elec,64258954.82116346,3463233544.581122
Massachusetts,commercial,2022,G25,elec,96109474.16043556,4668532301.724651
Massachusetts,industrial,2022,G25,elec,26112995.68392321,1186725516.4817452
Massachusetts,residential,2022,G25,elec,63737495.71411572,3457488927.5053234
Massachusetts,commercial,2023,G25,elec,94511079.54062624,4652357058.119499
Massachusetts,industrial,2023,G25,elec,26166209.32244155,1193765273.2850196
Massachusetts,residential,2023,G25,elec,63163679.359885834,3474551579.79894
Massachusetts,commercial,2024,G25,elec,93287027.3776855,4694307285.002564
Massachusetts,industrial,2024,G25,elec,26243322.81180782,1218681390.3360646
Massachusetts,residential,2024,G25,elec,62509908.34890349,3517457024.4241586
Massachusetts,commercial,2025,G25,elec,92557477.78236581,4717702873.622249
Massachusetts,industrial,2025,G25,elec,26390691.722925182,1234138480.8038363
Massachusetts,residential,2025,G25,elec,61895987.66221911,3539845945.6669965
Massachusetts,commercial,2026,G25,elec,91824526.84963083,4736167261.788823
Massachusetts,industrial,2026,G25,elec,26545406.435957465,1249522194.1784623
Massachusetts,residential,2026,G25,elec,61587266.56956028,3566926320.534839
Massachusetts,commercial,2027,G25,elec,91208136.4773662,4708316499.428837
Massachusetts,industrial,2027,G25,elec,26703515.612904605,1252548445.9328897
Massachusetts,residential,2027,G25,elec,61326543.39876292,3561347369.8047886
Massachusetts,commercial,2028,G25,elec,90444245.6641021,4812294535.002185
Massachusetts,industrial,2028,G25,elec,26888400.120885987,1280641786.6927283
Massachusetts,residential,2028,G25,elec,61111848.193453856,3636750275.227466
Massachusetts,commercial,2029,G25,elec,89806969.77422044,4762940807.720882
Massachusetts,industrial,2029,G25,elec,27086201.093078475,1280886475.1134202
Massachusetts,residential,2029,G25,elec,60954557.793160975,3625302193.3991227
Massachusetts,commercial,2030,G25,elec,88936141.0196073,4745677491.184289
Massachusetts,industrial,2030,G25,elec,27378211.70519264,1296759380.6727111
Massachusetts,residential,2030,G25,elec,60821059.48864793,3632613642.8061347
Massachusetts,commercial,2031,G25,elec,88264283.32358813,4662725428.451081
Massachusetts,industrial,2031,G25,elec,27751203.329088673,1300364489.3660853
Massachusetts,residential,2031,G25,elec,60839578.77490951,3604798173.5319786
Massachusetts,commercial,2032,G25,elec,87609326.12398915,4667567279.721725
Massachusetts,industrial,2032,G25,elec,28073436.310839824,1329609707.856511
Massachusetts,residential,2032,G25,elec,60797223.21374408,3627417821.1197777
Massachusetts,commercial,2033,G25,elec,86996285.75534247,4631442088.025686
Massachusetts,industrial,2033,G25,elec,28460780.984268054,1351293627.2523432
Massachusetts,residential,2033,G25,elec,60798710.96573549,3627345220.659486
Massachusetts,commercial,2034,G25,elec,86388853.43267205,4622752315.8097315
Massachusetts,industrial,2034,G25,elec,28752521.623395786,1367103384.2820318
Massachusetts,residential,2034,G25,elec,60845864.271680735,3643030377.4491134
Massachusetts,commercial,2035,G25,elec,85771870.4167678,4627222780.4504385
Massachusetts,industrial,2035,G25,elec,29170767.146717418,1395184112.7631137
Massachusetts,residential,2035,G25,elec,60876083.00795389,3671339211.686256
Massachusetts,commercial,2036,G25,elec,85182040.32573415,4608873505.411166
Massachusetts,industrial,2036,G25,elec,29457181.161160503,1413676458.2622523
Massachusetts,residential,2036,G25,elec,60866508.23294581,3680696492.926304
Massachusetts,commercial,2037,G25,elec,84618627.5862788,4603033087.967978
Massachusetts,industrial,2037,G25,elec,29861462.90316183,1437557345.4617457
Massachusetts,residential,2037,G25,elec,60900526.14943561,3699884501.7283998
Massachusetts,commercial,2038,G25,elec,84127635.03757153,4574293772.814869
Massachusetts,industrial,2038,G25,elec,30118440.927999623,1446180419.1893919
Massachusetts,residential,2038,G25,elec,60945726.88469766,3701416878.9702115
Massachusetts,commercial,2039,G25,elec,83715201.11820406,4527112931.898006
Massachusetts,industrial,2039,G25,elec,30484860.818628866,1457395358.624014
Massachusetts,residential,2039,G25,elec,61018732.83275041,3693686878.1047287
Massachusetts,commercial,2040,G25,elec,83311198.05206518,4453359394.109152
Massachusetts,industrial,2040,G25,elec,30682516.953254975,1452180017.3936014
Massachusetts,residential,2040,G25,elec,61150496.83132804,3662004235.7179084
Massachusetts,commercial,2041,G25,elec,82908179.73170538,4448794263.267514
Massachusetts,industrial,2041,G25,elec,31084261.791265327,1473312203.872661
Massachusetts,residential,2041,G25,elec,61222827.54703994,3677727136.705279
Massachusetts,commercial,2042,G25,elec,82505161.33550876,4443811083.409437
Massachusetts,industrial,2042,G25,elec,31347445.443955656,1490328734.3374035
Massachusetts,residential,2042,G25,elec,61252071.279779196,3695025343.102492
Massachusetts,commercial,2043,G25,elec,82156929.63885711,4417498414.190037
Massachusetts,industrial,2043,G25,elec,31730540.54762149,1507010861.2842627
Massachusetts,residential,2043,G25,elec,61308595.79426421,3693591495.3141265
Massachusetts,commercial,2044,G25,elec,81858539.38506275,4400876635.738511
Massachusetts,industrial,2044,G25,elec,31997677.17387668,1520769283.3239799
Massachusetts,residential,2044,G25,elec,61347474.973006256,3699015468.4858217
Massachusetts,commercial,2045,G25,elec,81615896.17590399,4384545673.8227625
Massachusetts,industrial,2045,G25,elec,32389124.600366082,1539786855.8398533
Massachusetts,residential,2045,G25,elec,61399347.4278204,3712357750.9870095
Massachusetts,commercial,2046,G25,elec,81439554.45065272,4365238491.911466
Massachusetts,industrial,2046,G25,elec,32611195.043394044,1549777171.0987453
Massachusetts,residential,2046,G25,elec,61461846.56136916,3712390277.645557
Massachusetts,commercial,2047,G25,elec,81343798.28598201,4342961945.553005
Massachusetts,industrial,2047,G25,elec,32973850.78008175,1565047565.8796556
Massachusetts,residential,2047,G25,elec,61577289.51570535,3709402825.1901135
Massachusetts,commercial,2048,G25,elec,81289629.17405629,4338922271.188467
Massachusetts,industrial,2048,G25,elec,33216177.076554846,1578374908.1280234
Massachusetts,residential,2048,G25,elec,61676382.08863582,3719051888.2543526
Massachusetts,commercial,2049,G25,elec,81259016.87053813,4342414479.096451
Massachusetts,industrial,2049,G25,elec,33605143.609498285,1605323051.5993514
Massachusetts,residential,2049,G25,elec,61733218.15407134,3733328104.638192
Massachusetts,commercial,2050,G25,elec,81316251.68026513,4327686910.651304
Massachusetts,industrial,2050,G25,elec,33841442.66717658,1616936397.4312098
Massachusetts,residential,2050,G25,elec,61802760.58902355,3729685191.7815714
Michigan,commercial,2017,G26,elec,164052672.29716268,5347413177.595896
Michigan,industrial,2017,G26,elec,105324948.80108751,2151958385.1383395
Michigan,residential,2017,G26,elec,100284575.3910727,4642005862.976169
