nsb,Timestamp_UTC,site,lat,lon,elev,sun_alt,sun_az,moon_alt,moon_az,d2m,t2m,sp,hcc,mcc,lcc
,2024-06-01 13:00:00,Jub,29.966,-98.083,1069,16.990652253079528,73.79054783802877,56.26530099442091,145.50188733733737,295.09058,296.8452,98380.69,0.090026855,0.018005371,0.36276245
,2024-06-01 14:00:00,Jub,29.966,-98.083,1069,29.643509343494177,80.03607025887499,61.1997533980923,172.50622221752283,295.62903,298.20325,98360.69,0.025482178,0.03152466,0.4258423
,2024-06-01 15:00:00,Jub,29.966,-98.083,1069,42.54089171988394,86.43359755035958,59.7809840316445,202.5494629955986,296.03967,299.75378,98307.31,0.0,0.023529053,0.45846558
,2024-06-01 16:00:00,Jub,29.966,-98.083,1069,55.52721268760863,94.00734900290914,52.75564297778491,226.07374290124,296.0996,301.037,98294.625,0.0,0.24108887,0.5628662
,2024-06-01 17:00:00,Jub,29.966,-98.083,1069,68.3322418690396,105.7077587163808,42.615351298989616,241.99284604243547,296.38293,301.4978,98299.75,0.0,0.34146118,0.3824463
,2024-06-01 18:00:00,Jub,29.966,-98.083,1069,79.67517356197123,137.08568847897038,31.031085761543025,253.26041051441027,296.78882,302.2038,98288.69,0.006011963,0.2699585,0.2709961
,2024-06-01 19:00:00,Jub,29.966,-98.083,1069,79.76630731759853,222.338440038008,18.81259369544244,262.1085123161534,297.18787,303.1803,98243.75,0.007507324,0.20895386,0.22192383
,2024-06-01 20:00:00,Jub,29.966,-98.083,1069,68.46284958320231,254.1696400541973,6.372645491392237,269.8530558171348,297.76428,304.4524,98171.31,0.010528564,0.26846313,0.24923706
,2024-06-01 21:00:00,Jub,29.966,-98.083,1069,55.66496476822292,265.9499743844709,-6.027068953977547,277.36111302027655,297.42407,305.0016,98094.875,0.10757446,0.23812866,0.38336182
,2024-06-01 22:00:00,Jub,29.966,-98.083,1069,42.68251585006148,273.54758286434304,-18.15519072896432,285.3740600597058,297.1737,303.68176,97965.125,0.9619751,0.18856812,0.054504395
,2024-06-01 23:00:00,Jub,29.966,-98.083,1069,29.788763319464096,279.9540500881939,-29.72043321999883,294.74260220723096,297.44434,303.3944,98096.81,0.84661865,0.27252197,0.9623108
,2024-06-02 00:00:00,Jub,29.966,-98.083,1069,17.139909764768113,286.2021413105138,-40.25189077590276,306.6489656089887,297.06598,303.50537,98028.19,0.28601074,0.14398193,0.25778198
10.71,2024-06-02 01:00:00,Jub,29.966,-98.083,1069,4.8999692484121145,292.8810650041789,-48.90224369575537,322.70307381820146,297.2129,302.96338,98034.875,0.5614319,0.061523438,0.018981934
17.6025,2024-06-02 02:00:00,Jub,29.966,-98.083,1069,-6.707608833009952,300.5014067512703,-54.25422028689705,344.09901370279965,297.49463,301.44116,98099.19,0.38848877,0.009521484,0.09100342
18.675,2024-06-02 03:00:00,Jub,29.966,-98.083,1069,-17.347846268318065,309.62511230651097,-54.75832931251714,8.751015406346704,297.56415,300.85364,98132.0,0.20544434,0.006011963,0.081970215
18.3975,2024-06-02 04:00:00,Jub,29.966,-98.083,1069,-26.5087858657874,320.8811570046274,-50.22114317213413,31.05396994004313,297.40576,300.5188,98204.94,0.39050293,0.037963867,0.118927
18.5875,2024-06-02 05:00:00,Jub,29.966,-98.083,1069,-33.44925202905755,334.77798997803194,-42.04627927210391,48.00243887547838,297.38196,299.85876,98204.75,0.484375,0.020996094,0.11444092
18.79,2024-06-02 06:00:00,Jub,29.966,-98.083,1069,-37.27338075669618,351.15956095616934,-31.74188863476853,60.41533583238324,297.53442,299.59326,98227.19,0.6856079,0.034484863,0.25546265
19.0625,2024-06-02 07:00:00,Jub,29.966,-98.083,1069,-37.29296854550574,8.62271881647997,-20.24821446898849,69.9291092329657,297.58582,299.2508,98182.25,0.4649353,0.055999756,1.0
18.8525,2024-06-02 08:00:00,Jub,29.966,-98.083,1069,-33.504119448526026,25.02281386593308,-8.078603828988388,77.78784995106011,297.57825,298.91345,98159.56,0.4428711,0.050476074,1.0
18.7425,2024-06-02 09:00:00,Jub,29.966,-98.083,1069,-26.590421941425262,38.944218477273104,4.472225840193526,84.85054983518317,297.63416,298.90967,98135.31,0.45532227,0.22494507,1.0
18.6075,2024-06-02 10:00:00,Jub,29.966,-98.083,1069,-17.44802026033236,50.2204994031243,17.2030451539783,91.8013018733804,297.32263,298.2088,98038.06,0.6915283,0.17999268,0.8843994
13.565,2024-06-02 11:00:00,Jub,29.966,-98.083,1069,-6.820312375572882,59.356412409127145,29.92741611351145,99.37026829198292,297.39587,298.1632,98016.625,0.8109741,0.11352539,0.9095764
,2024-06-02 12:00:00,Jub,29.966,-98.083,1069,4.778739640434922,66.98037782334384,42.39042793477432,108.64832734473892,297.44287,298.28052,98129.44,0.6090088,0.104003906,1.0
,2024-06-02 13:00:00,Jub,29.966,-98.083,1069,17.01290686928211,73.65376616908912,54.09590739377114,121.74739576917476,297.58716,298.68677,98201.0,0.10543823,0.31045532,0.6037903
,2024-06-02 14:00:00,Jub,29.966,-98.083,1069,29.65823231545234,79.88461570282628,63.80622798581836,143.1296968938559,298.00708,300.0929,98193.625,0.0,0.16204834,0.82540894
,2024-06-02 15:00:00,Jub,29.966,-98.083,1069,42.55105263036826,86.25468347459912,68.48216528341544,177.8537919539551,298.1383,300.93164,98159.375,0.0,0.23501587,0.7541504
,2024-06-02 16:00:00,Jub,29.966,-98.083,1069,55.53729970122594,93.7748568937569,65.08620233696627,214.3878447795965,297.82336,302.4204,98117.25,0.0,0.23791504,0.47183228
,2024-06-02 17:00:00,Jub,29.966,-98.083,1069,68.35276318683488,105.35519947674888,56.005660803711706,237.85150356775483,297.2406,303.96362,98101.125,0.0060424805,0.2559204,0.42218018
,2024-06-02 18:00:00,Jub,29.966,-98.083,1069,79.7476189586453,136.47135136186233,44.61777141322264,252.04690415068484,296.42883,305.25452,98027.125,0.054504395,0.3544922,0.24993896
,2024-06-02 19:00:00,Jub,29.966,-98.083,1069,79.88759992726023,222.6222376925204,32.3897692564533,261.93787233501104,295.4574,306.07983,97952.94,0.0074768066,0.4784851,0.20758057
,2024-06-02 20:00:00,Jub,29.966,-98.083,1069,68.55135470463011,254.4332460055084,19.9031238225376,269.9306740407099,294.8557,307.13818,97865.69,0.018005371,0.52841187,0.16693115
,2024-06-02 21:00:00,Jub,29.966,-98.083,1069,55.745150123480975,266.13328561252166,7.453612949151651,277.2397776708908,294.59692,307.67175,97833.44,0.045959473,0.4284973,0.14852905
,2024-06-02 22:00:00,Jub,29.966,-98.083,1069,42.76254482443552,273.6879262004356,-4.741228963995393,284.6442011433017,294.85767,308.20898,97724.81,0.56539917,0.37295532,0.10192871
,2024-06-02 23:00:00,Jub,29.966,-98.083,1069,29.87212374923073,280.0694554270638,-16.44732671297753,292.82641615192733,294.4231,308.33667,97730.44,0.43850708,0.37210083,0.11395264
,2024-06-03 00:00:00,Jub,29.966,-98.083,1069,17.22867791443411,286.301603003618,-27.33467765024191,302.5632999033091,295.807,306.21558,97717.31,0.3449707,0.26654053,0.16503906
10.45,2024-06-03 01:00:00,Jub,29.966,-98.083,1069,4.995720398722876,292.9690157726193,-36.87291055260242,314.82997918634766,297.13013,301.4397,97623.56,0.31747437,0.049987793,0.047943115
17.78,2024-06-03 02:00:00,Jub,29.966,-98.083,1069,-6.603562926669552,300.5791174378286,-44.20469223133034,330.6389336556999,296.661,300.33618,97682.44,0.45898438,0.0025024414,0.0
19.7025,2024-06-03 03:00:00,Jub,29.966,-98.083,1069,-17.234627110798996,309.69053705359414,-48.15538295023589,350.11235149550333,296.2386,300.79663,97828.875,0.3935547,0.028015137,0.04244995
19.4675,2024-06-03 04:00:00,Jub,29.966,-98.083,1069,-26.38667158394216,320.9278335843832,-47.76686753776748,11.05637842493057,296.70416,300.51746,97942.69,0.1789856,0.038513184,0.090026855
19.51,2024-06-03 05:00:00,Jub,29.966,-98.083,1069,-33.32116701855306,334.79451646825,-43.14463086216983,29.928828590864207,296.80798,299.4895,97922.75,0.092926025,0.014007568,0.2899475
19.6075,2024-06-03 06:00:00,Jub,29.966,-98.083,1069,-37.14642671526547,351.1339262015729,-35.34674119359607,44.969322708440096,296.9214,299.1847,97918.75,0.5371704,0.023986816,0.24990845
19.585,2024-06-03 07:00:00,Jub,29.966,-98.083,1069,-37.17714875056816,8.553260655110018,-25.508339851465365,56.55234795296446,297.21228,299.17822,97890.44,0.21435547,0.012023926,0.5118103
19.8525,2024-06-03 08:00:00,Jub,29.966,-98.083,1069,-33.40719769037628,24.92241226992843,-14.417898213724309,65.70340779176034,297.51715,299.24573,97850.75,0.6604309,0.0,0.92855835
19.8225,2024-06-03 09:00:00,Jub,29.966,-98.083,1069,-26.5145804585067,38.82913757452774,-2.553019889738415,73.3333942702025,297.748,299.1659,97802.5,0.78616333,0.0,1.0
19.0875,2024-06-03 10:00:00,Jub,29.966,-98.083,1069,-17.391383213051615,50.10063386938165,9.79541768445614,80.14304636540209,297.89313,299.0938,97784.31,0.017486572,0.024536133,0.9532776
12.38,2024-06-03 11:00:00,Jub,29.966,-98.083,1069,-6.779626585559602,59.2348453154644,22.431172655364957,86.72992414600772,298.0177,299.09827,97805.81,0.21426392,0.024505615,0.75671387
,2024-06-03 12:00:00,Jub,29.966,-98.083,1069,4.806691784195019,66.85590872355635,35.18900047888389,93.7647163200472,298.18396,299.44073,97808.125,0.047454834,0.011016846,0.741333
,2024-06-03 13:00:00,Jub,29.966,-98.083,1069,17.030957251523215,73.5223964315404,47.86669280747689,102.32878654431426,298.1906,299.63458,97815.25,0.005004883,0.13458252,0.87109375
,2024-06-03 14:00:00,Jub,29.966,-98.083,1069,29.66897582928637,79.73937172776441,60.06898015277228,114.86610094215736,298.11475,300.8474,97833.75,0.0,0.19415283,0.53048706
,2024-06-03 15:00:00,Jub,29.966,-98.083,1069,42.55732071560205,86.08326864165666,70.5837337985,138.41639541380334,297.9563,302.0291,97748.5,0.007507324,0.1659851,0.46704102
,2024-06-03 16:00:00,Jub,29.966,-98.083,1069,55.54334117620857,93.55209953442537,75.03744919805094,185.6634659908922,297.50787,302.7893,97702.875,0.08401489,0.034973145,0.526001
,2024-06-03 17:00:00,Jub,29.966,-98.083,1069,68.36851612418755,105.01634242066176,69.1015951840257,229.02653480132372,297.01685,304.3938,97647.44,0.1665039,0.0025024414,0.6594238
,2024-06-03 18:00:00,Jub,29.966,-98.083,1069,79.81306574143215,135.8664250320398,58.207541978664935,249.9067984030168,296.7198,305.06213,97601.375,0.669281,0.0,0.7220764
,2024-06-03 19:00:00,Jub,29.966,-98.083,1069,80.0045313750683,222.8827950256923,46.003281122447255,261.58256846620526,296.58807,305.88574,97552.375,0.95895386,0.0079956055,0.59939575
,2024-06-03 20:00:00,Jub,29.966,-98.083,1069,68.63792308507229,254.681176461585,33.47441576042526,269.92044051705045,296.432,306.7409,97492.19,0.9000244,0.0030212402,0.63690186
,2024-06-03 21:00:00,Jub,29.966,-98.083,1069,55.824060282976525,266.3056587105463,20.97340745638801,277.01541799221417,296.2478,307.28796,97416.31,0.36749268,0.0,0.6003418
,2024-06-03 22:00:00,Jub,29.966,-98.083,1069,42.84139479498432,273.81967486875834,8.70549624132649,283.84723428405056,296.99628,305.96753,97351.44,0.6201782,0.46154785,0.49002075
,2024-06-03 23:00:00,Jub,29.966,-98.083,1069,29.95414854900344,280.17751709247835,-3.1398644205166093,291.05882072060734,297.09503,304.4076,97289.375,0.57211304,0.2944336,0.56173706
,2024-06-04 00:00:00,Jub,29.966,-98.083,1069,17.315790017825137,286.39440463259035,-14.323770487856958,299.23594657671924,297.24902,303.8474,97284.31,0.5765686,0.25045776,0.2940979
10.13,2024-06-04 01:00:00,Jub,29.966,-98.083,1069,5.089352284770706,293.0506624806818,-24.49454728998044,309.03285721660654,297.09326,303.51404,97290.875,0.49508667,0.26745605,0.5489807
17.5125,2024-06-04 02:00:00,Jub,29.966,-98.083,1069,-6.502248644317555,300.650700001682,-33.11062074255762,321.17933850497656,296.96307,302.8012,97303.31,0.69104004,0.057495117,0.09899902
20.1825,2024-06-04 03:00:00,Jub,29.966,-98.083,1069,-17.12491478396165,309.7499834022011,-39.38412598305668,336.21996517878387,296.83862,302.54504,97436.875,0.96051025,0.01651001,0.1585083
20.0975,2024-06-04 04:00:00,Jub,29.966,-98.083,1069,-26.268993328383168,320.9689007667809,-42.39268094441624,353.7970097205317,296.6941,301.8042,97555.625,1.0,0.1670227,0.18151855
19.74,2024-06-04 05:00:00,Jub,29.966,-98.083,1069,-33.19850918673095,334.8064018414613,-41.53208508118662,12.05249404381147,296.95288,300.74634,97534.375,1.0,0.07559204,0.09249878
19.795,2024-06-04 06:00:00,Jub,29.966,-98.083,1069,-37.025716014668255,351.10551750067896,-36.99104036336293,28.59786723273797,297.30835,300.138,97501.81,0.74172974,0.010040283,0.3164978
19.8325,2024-06-04 07:00:00,Jub,29.966,-98.083,1069,-37.06792826961304,8.483469403260726,-29.58888242194747,42.2295814062786,297.81848,300.12897,97445.69,0.2361145,0.0,0.7822571
20.135,2024-06-04 08:00:00,Jub,29.966,-98.083,1069,-33.316716430361524,24.82382393165073,-20.222407298089387,53.0884393622551,298.08643,299.8181,97420.06,0.018493652,0.0,0.9894409
20.0475,2024-06-04 09:00:00,Jub,29.966,-98.083,1069,-26.44471446684596,38.717264633959445,-9.56725835611648,61.84267865165459,298.28802,299.93024,97422.44,0.11291504,0.0,1.0
19.435,2024-06-04 10:00:00,Jub,29.966,-98.083,1069,-17.340174037076583,49.98477292716641,1.9338257837715125,69.16928752052644,298.13568,300.0735,97357.56,0.27590942,0.0,1.0
13.275,2024-06-04 11:00:00,Jub,29.966,-98.083,1069,-6.743856748072077,59.11778718140622,13.99758622647397,75.63057263496928,298.18524,300.09515,97384.56,0.104003906,0.0,1.0
,2024-06-04 12:00:00,Jub,29.966,-98.083,1069,4.830161751148118,66.73639271350669,26.43368696559146,81.71971817998123,298.2779,300.10675,97448.31,0.017486572,0.0,1.0
,2024-06-04 13:00:00,Jub,29.966,-98.083,1069,17.044868011396126,73.39652783029109,39.09630361053899,87.98748350862878,298.19763,300.23022,97492.56,0.0,0.0,0.97003174
,2024-06-04 14:00:00,Jub,29.966,-98.083,1069,29.6758190106183,79.60044029705509,51.837714131536366,95.33703792021616,298.03516,301.80426,97519.125,0.0,0.0,0.63845825
,2024-06-04 15:00:00,Jub,29.966,-98.083,1069,42.5597912152072,85.91948152209568,64.4070690137715,106.0493649563299,297.98724,302.27795,97540.56,0.0,0.0,0.76342773
,2024-06-04 16:00:00,Jub,29.966,-98.083,1069,55.54545247249693,93.33927074782582,75.90637804277766,129.31774266536664,297.8921,302.82495,97494.25,0.0,0.0,0.39901733
,2024-06-04 17:00:00,Jub,29.966,-98.083,1069,68.37964297558709,104.6916187038498,80.3710013628526,197.44156943261163,297.9162,305.27148,97448.81,0.0,0.0,0.27651978
,2024-06-04 18:00:00,Jub,29.966,-98.083,1069,79.87161296968502,135.2727736543509,71.63815077276728,244.66099124952416,298.22943,306.23132,97386.875,0.0,0.0,0.015991211
,2024-06-04 19:00:00,Jub,29.966,-98.083,1069,80.11707788432419,223.11917581691597,59.56456155772172,260.7293210197416,298.3988,307.03674,97332.75,0.0,0.0,0.035980225
,2024-06-04 20:00:00,Jub,29.966,-98.083,1069,68.72253445119269,254.91318130737048,47.004340713532365,269.7099462429257,298.4248,308.1405,97264.44,0.0,0.0,0.037994385
,2024-06-04 21:00:00,Jub,29.966,-98.083,1069,55.90164899973893,266.46699296814324,34.45166574390081,276.5813262981177,298.40747,308.53235,97220.125,0.0,0.0,0.006011963
,2024-06-04 22:00:00,Jub,29.966,-98.083,1069,42.91900197701087,273.9427751039968,22.10287131113906,282.8418968811417,298.20508,309.26794,97177.125,0.077423096,0.036010742,0.064971924
,2024-06-04 23:00:00,Jub,29.966,-98.083,1069,30.0347614536168,280.27820510477824,10.110404080848634,289.1964851476552,298.01477,309.3319,97107.56,0.17538452,0.07147217,0.043029785
,2024-06-05 00:00:00,Jub,29.966,-98.083,1069,17.40116044447064,286.48053327639093,-1.3505822473687,296.1433197910686,298.24573,308.9226,97137.81,0.45181274,0.13342285,0.04498291
10.19,2024-06-05 01:00:00,Jub,29.966,-98.083,1069,5.180772445142477,293.12600829743053,-12.039171583407,304.162742099405,298.53015,307.4702,97198.19,0.86380005,0.08300781,0.0
17.6875,2024-06-05 02:00:00,Jub,29.966,-98.083,1069,-6.403762373607277,300.7161759872044,-21.600498036360968,313.7831555544566,298.29858,304.58093,97227.5,0.9750061,0.0014953613,0.0
20.3975,2024-06-05 03:00:00,Jub,29.966,-98.083,1069,-17.018805371304815,309.80349570465194,-29.513833709227494,325.5334479032172,298.17084,303.63232,97312.0,0.6935425,0.0,0.0
20.4775,2024-06-05 04:00:00,Jub,29.966,-98.083,1069,-26.155840416152312,321.00442980243366,-35.08079121527468,339.6799962341881,298.08606,302.87134,97583.19,0.9704895,0.17990112,0.6507263
20.655,2024-06-05 05:00:00,Jub,29.966,-98.083,1069,-33.081352664903896,334.8137416306625,-37.5644050067802,355.7190265798608,297.8833,301.31165,97503.69,1.0,0.0385437,0.43377686
20.2875,2024-06-05 06:00:00,Jub,29.966,-98.083,1069,-36.91130071318478,351.0744394662308,-36.542217930859785,12.13177773068816,297.98523,300.68518,97395.875,1.0,0.0,0.14395142
19.9925,2024-06-05 07:00:00,Jub,29.966,-98.083,1069,-36.96533610056324,8.413441694224712,-32.20140517294675,27.144805846729408,298.1524,300.39337,97400.44,0.95602417,0.0,0.6611023
20.04,2024-06-05 08:00:00,Jub,29.966,-98.083,1069,-33.23268442797681,24.72713528187259,-25.200999760708545,39.80799749889463,298.45917,300.34003,97443.875,0.9425049,0.0,1.0
20.1075,2024-06-05 09:00:00,Jub,29.966,-98.083,1069,-26.38081461055411,38.60868149827396,-16.28692536880419,50.1251763748217,298.55945,300.21222,97420.94,0.96051025,0.0,0.99398804
19.4375,2024-06-05 10:00:00,Jub,29.966,-98.083,1069,-17.29436649355049,49.87299719678465,-6.057907755416301,58.54986466250102,298.3791,299.8501,97417.5,0.78460693,0.0,0.9949951
13.185,2024-06-05 11:00:00,Jub,29.966,-98.083,1069,-6.712960921980771,59.00531890535503,5.069462130854521,65.60074091335166,298.1341,299.7036,97438.81,0.7059326,0.0,0.9804077
,2024-06-05 12:00:00,Jub,29.966,-98.083,1069,4.84920610443399,66.62191277690297,16.817318577758282,71.73122336093951,297.73242,299.14124,97423.625,0.98202515,0.0,0.7656555
,2024-06-05 13:00:00,Jub,29.966,-98.083,1069,17.054709697073164,73.27624868290353,28.9972765209841,77.33503006422008,297.443,299.05957,97612.56,1.0,0.060577393,1.0
,2024-06-05 14:00:00,Jub,29.966,-98.083,1069,29.678846556529123,79.4679211321966,41.47302643492298,82.82107303674417,296.35126,298.47546,97846.44,0.99749756,0.36608887,1.0
,2024-06-05 15:00:00,Jub,29.966,-98.083,1069,42.55856447535135,85.76344623894335,54.13041552968475,88.80796763581786,296.5805,298.52026,97851.125,1.0,0.0039978027,0.6449585
,2024-06-05 16:00:00,Jub,29.966,-98.083,1069,55.54375354336598,93.1365555545571,66.83136000733519,96.87250071985036,296.8006,298.79993,97857.625,0.9785156,0.012512207,0.6393738
,2024-06-05 17:00:00,Jub,29.966,-98.083,1069,68.38629066035041,104.38143719969368,79.1468540926451,115.18160955064788,296.30334,299.00305,97872.5,0.9460144,0.007507324,0.85861206
,2024-06-05 18:00:00,Jub,29.966,-98.083,1069,79.92337166690558,134.69225894671007,84.03087600102981,215.5378491227988,296.30652,300.28882,97832.19,0.9550171,0.031982422,0.8501587
,2024-06-05 19:00:00,Jub,29.966,-98.083,1069,80.22520887646965,223.33049055710785,72.95912993931945,258.13904689661734,296.22327,301.31213,97825.25,0.9880066,0.03250122,0.7727661
,2024-06-05 20:00:00,Jub,29.966,-98.083,1069,68.80516073585048,255.1290240179445,60.397448044782685,269.0081996835787,296.37268,302.92517,97755.625,0.98501587,0.0025024414,0.8302002
,2024-06-05 21:00:00,Jub,29.966,-98.083,1069,55.97786344731655,266.61719474570987,47.79380909725877,275.7238558157534,296.281,304.97327,97750.125,0.90200806,0.0074768066,1.0
,2024-06-05 22:00:00,Jub,29.966,-98.083,1069,42.99529702877665,274.0571784215116,35.35356702291536,281.41732238401056,294.95892,303.90442,97720.31,0.7315979,0.15667725,0.7581787
,2024-06-05 23:00:00,Jub,29.966,-98.083,1069,30.11388152402759,280.3714941014301,23.198960043576925,286.99583815901485,294.9182,303.9292,97707.25,0.84747314,0.16564941,0.4222412
,2024-06-06 00:00:00,Jub,29.966,-98.083,1069,17.484699734972065,286.5599803698428,11.459526854880792,292.9286549126969,294.6728,303.57886,97703.375,0.8779907,0.08102417,0.1963501
10.13,2024-06-06 01:00:00,Jub,29.966,-98.083,1069,5.269885474137926,293.1950606702088,0.3042858710983348,299.5935508630997,295.06213,302.49768,97721.125,0.8755493,0.0,0.0
17.455,2024-06-06 02:00:00,Jub,29.966,-98.083,1069,-6.3082025031513,300.77557118099,-10.027356685896253,307.38387966771285,295.15002,300.76428,97807.75,0.9255371,0.0,0.017974854
20.3425,2024-06-06 03:00:00,Jub,29.966,-98.083,1069,-16.91639595252945,309.85112243699393,-19.1875270167204,316.73339085613947,294.9287,299.90308,97866.625,0.89038086,0.0,0.011993408
20.4675,2024-06-06 04:00:00,Jub,29.966,-98.083,1069,-26.047302146703544,321.0344957670059,-26.68360694844538,328.0459222995834,294.82916,299.2129,97935.875,0.82748413,0.0,0.0
20.475,2024-06-06 05:00:00,Jub,29.966,-98.083,1069,-32.96977064495824,334.81663484545595,-31.8862028233038,341.45720902160093,295.13837,298.10974,97955.44,0.63934326,0.0,0.0
20.4825,2024-06-06 06:00:00,Jub,29.966,-98.083,1069,-36.803231118310784,351.0408002750526,-34.164864879238344,356.4521564691971,295.35577,297.82336,97958.69,0.006011963,0.0,0.0
20.455,2024-06-06 07:00:00,Jub,29.966,-98.083,1069,-36.86939864079076,8.343278222708662,-33.1745313925075,11.740941009050813,295.03198,297.2943,97925.44,0.0,0.0,0.0
20.4,2024-06-06 08:00:00,Jub,29.966,-98.083,1069,-33.15510696974508,24.63243675926988,-29.07511886025743,25.856273383566425,294.9029,296.651,97894.625,0.029968262,0.0,0.0
20.4225,2024-06-06 09:00:00,Jub,29.966,-98.083,1069,-26.322867414159397,38.50347315597661,-22.425228666526483,37.95413661818432,294.79785,296.1836,97860.31,0.109436035,0.0,0.0
19.24,2024-06-06 10:00:00,Jub,29.966,-98.083,1069,-17.253929918471737,49.76538929010601,-13.882193290267976,47.95429373910417,294.11188,296.32446,97883.56,0.25445557,0.0,0.0
11.995,2024-06-06 11:00:00,Jub,29.966,-98.083,1069,-6.686892722974548,58.89752227789719,-3.99921005954698,56.18589902477922,294.094,296.29492,97906.25,0.41897583,0.0,0.0
,2024-06-06 12:00:00,Jub,29.966,-98.083,1069,4.863885667950384,66.51255178823371,6.822062398324431,63.07156603022524,294.22174,296.5487,97974.625,0.23101807,0.0,0.0
,2024-06-06 13:00:00,Jub,29.966,-98.083,1069,17.060556795164043,73.16164617908365,18.30510581394691,68.99460528293633,294.89923,297.7287,98032.375,0.23944092,0.0,0.0
,2024-06-06 14:00:00,Jub,29.966,-98.083,1069,29.67814666879284,79.34191154993191,30.25947889386856,74.28033078918877,295.25403,300.92267,98094.94,0.097473145,0.0,0.0
,2024-06-06 15:00:00,Jub,29.966,-98.083,1069,42.55374380817205,85.61528243338438,42.549239637346325,79.23288610430559,295.41364,301.864,98109.125,0.06851196,0.0,0.0
,2024-06-06 16:00:00,Jub,29.966,-98.083,1069,55.53836669332425,92.9441299318526,55.07009501221145,84.23933168012177,295.45593,303.94586,98123.81,0.023986816,0.0,0.0
,2024-06-06 17:00:00,Jub,29.966,-98.083,1069,68.38860827531164,104.0861832212698,67.72795299089987,90.16864618386332,295.46436,305.42004,98104.31,0.0,0.0,0.017974854
,2024-06-06 18:00:00,Jub,29.966,-98.083,1069,79.96846245938116,134.12671970091822,80.35984041551431,101.77776730474184,295.55225,306.14392,98081.625,0.0,0.0,0.0030212402
,2024-06-06 19:00:00,Jub,29.966,-98.083,1069,80.32888749513013,223.51589258158,85.80680228663277,237.33040670224185,295.3993,307.3562,98036.125,0.0,0.0,0.009002686
,2024-06-06 20:00:00,Jub,29.966,-98.083,1069,68.88576758535719,255.32847869377127,73.54656947749041,266.640274887925,295.17627,308.33276,97993.875,0.0,0.0,0.013031006
,2024-06-06 21:00:00,Jub,29.966,-98.083,1069,56.05264596053947,266.756175740187,60.89610996731496,273.87955007167966,294.80542,308.48303,97955.125,0.15441895,0.05996704,0.012054443
,2024-06-06 22:00:00,Jub,29.966,-98.083,1069,43.07020685570924,274.16284030692486,48.34865024194775,279.1562787223176,293.8286,308.17908,97906.625,0.5118408,0.039978027,0.012023926
,2024-06-06 23:00:00,Jub,29.966,-98.083,1069,30.19142495082775,280.45736216383546,36.009561993646464,284.1047746433131,294.7339,307.66223,97883.81,0.54733276,0.07507324,0.0
,2024-06-07 00:00:00,Jub,29.966,-98.083,1069,17.566316358309944,286.6327405238568,23.977804196300173,289.23941578393146,294.55664,307.0431,97897.06,0.42443848,0.041992188,0.017974854
10.05,2024-06-07 01:00:00,Jub,29.966,-98.083,1069,5.35659464827534,293.25783001654224,12.375872217280426,294.8802938637023,294.3341,305.22205,97935.125,0.4534607,0.030029297,0.011993408
17.46,2024-06-07 02:00:00,Jub,29.966,-98.083,1069,-6.215667983474973,300.8289140905816,1.3702935107146592,301.33057586422217,294.2124,303.2572,97972.06,0.32052612,0.0,0.0
20.5025,2024-06-07 03:00:00,Jub,29.966,-98.083,1069,-16.8177834299715,309.892914386293,-8.802055194127174,308.93260355633464,294.11115,301.9807,98042.0,0.22250366,0.0,0.0
20.5225,2024-06-07 04:00:00,Jub,29.966,-98.083,1069,-25.94346699798672,321.05917540821616,-17.80021842406428,318.07144982839367,293.88843,300.50598,98149.5,0.122039795,0.0,0.0
20.52,2024-06-07 05:00:00,Jub,29.966,-98.083,1069,-32.863835063938225,334.81518151627785,-25.14889153895764,329.09779149669066,293.7475,298.6234,98179.06,0.20452881,0.0,0.0
20.49,2024-06-07 06:00:00,Jub,29.966,-98.083,1069,-36.70155605081537,351.00470909300793,-30.25139604327969,342.10658916188936,293.985,297.93115,98203.69,0.073516846,0.0,0.0
20.42,2024-06-07 07:00:00,Jub,29.966,-98.083,1069,-36.78014053230008,8.273081349215467,-32.5177762115566,356.60337297371404,294.12244,297.56958,98181.06,0.023498535,0.0,0.0
20.3975,2024-06-07 08:00:00,Jub,29.966,-98.083,1069,-33.08398718917732,24.539820834946102,-31.621984836030222,11.40639039874756,293.88892,296.60986,98152.06,0.007507324,0.0,0.0
20.4175,2024-06-07 09:00:00,Jub,29.966,-98.083,1069,-26.27085692504089,38.40172622590938,-27.69899776551848,25.16372768020181,293.72644,296.0642,98118.56,0.0,0.0,0.0
19.26,2024-06-07 10:00:00,Jub,29.966,-98.083,1069,-17.218831060144574,49.66203265929606,-21.258742346382697,37.05840271039208,294.13245,295.46777,98155.5,0.0,0.0,0.0
12.05,2024-06-07 11:00:00,Jub,29.966,-98.083,1069,-6.665603272486692,58.79447907725666,-12.920192584188833,46.96563547322607,294.05286,295.3888,98169.125,0.0,0.0,0.0
,2024-06-07 12:00:00,Jub,29.966,-98.083,1069,4.874263515666373,66.40839176040411,-3.2186102101328515,55.15915581992645,294.2909,295.52997,98213.19,0.0,0.0,0.0
,2024-06-07 13:00:00,Jub,29.966,-98.083,1069,17.062485686507625,73.05280570990631,7.448630003091535,62.02147062856392,295.77838,297.9284,98258.56,0.0,0.0,0.0
