nsb,Timestamp_UTC,site,lat,lon,elev,d2m,t2m,sp,hcc,mcc,lcc,sun_alt,sun_az,moon_alt,moon_az
18.465,2023-07-09 10:00:00,TSU,29.916,-97.983,782,296.0583,298.65436,98051.56,0.0,0.010009766,0.19042969,-18.534213292826188,49.01789511804051,49.56132303603084,129.73028475890231
13.675,2023-07-09 11:00:00,TSU,29.916,-97.983,782,296.11945,298.4685,98076.75,0.0,0.0,0.16543579,-8.052500634272265,58.35934131660304,58.067148631666,150.29469994676816
,2023-07-09 12:00:00,TSU,29.916,-97.983,782,296.2433,298.57794,98094.94,0.0,0.0,0.12301636,3.450888453839494,66.11984507225772,61.79124371141537,179.03899684303795
,2023-07-09 13:00:00,TSU,29.916,-97.983,782,296.32007,298.97363,98178.69,0.0,0.0,0.35351562,15.622797476824596,72.86873628105984,58.94703581881027,208.5727734078013
,2023-07-09 14:00:00,TSU,29.916,-97.983,782,296.29456,300.20898,98225.75,0.0,0.0025024414,0.475708,28.229193672405064,79.11472523413096,50.98050414640396,230.3563983008289
,2023-07-09 15:00:00,TSU,29.916,-97.983,782,296.22656,303.68365,98238.19,0.0,0.019989014,0.22558594,41.10189410662259,85.41867545865068,40.36519021146643,245.0060451658869
,2023-07-09 16:00:00,TSU,29.916,-97.983,782,295.59802,304.98767,98238.44,0.0,0.014984131,0.2640686,54.08953299198851,92.70408946087645,28.54864540494305,255.56518304992915
,2023-07-09 17:00:00,TSU,29.916,-97.983,782,295.35413,306.2691,98228.75,0.0045166016,0.0,0.34857178,66.955794008268,103.47454200640168,16.21893385562675,264.05321788359447
,2023-07-09 18:00:00,TSU,29.916,-97.983,782,294.79187,307.28357,98210.94,0.022003174,0.09399414,0.33395386,78.7207314941728,130.1461195052597,3.738096975051288,271.657784359615
,2023-07-09 19:00:00,TSU,29.916,-97.983,782,294.48608,308.27948,98143.5,0.006500244,0.46347046,0.23892212,80.84204509804542,215.2472195240612,-8.648839103023038,279.19660912418533
,2023-07-09 20:00:00,TSU,29.916,-97.983,782,294.13074,309.09723,98048.69,0.0025024414,0.3729248,0.011993408,69.95976523683622,252.5835932003665,-20.70603028375396,287.416641720945
,2023-07-09 21:00:00,TSU,29.916,-97.983,782,293.84033,309.909,97997.5,0.0039978027,0.14602661,0.0,57.19644233236794,265.15607986081625,-32.114704006765,297.22432031629467
,2023-07-09 22:00:00,TSU,29.916,-97.983,782,293.1416,310.3031,97927.06,0.025512695,0.32748413,0.0,44.20520361569425,272.92755919037893,-42.33914613438069,309.9037444857995
,2023-07-09 23:00:00,TSU,29.916,-97.983,782,293.02087,310.4076,97865.81,0.070007324,0.09649658,0.0,31.28554149228356,279.35349807124106,-50.411675443913175,327.1140409625608
,2023-07-10 00:00:00,TSU,29.916,-97.983,782,292.83228,310.13635,97851.375,0.07901001,0.026000977,0.005004883,18.594725417386464,285.5522963101032,-54.797833652233045,349.6177397060084
,2023-07-10 01:00:00,TSU,29.916,-97.983,782,293.36328,308.91235,97886.5,0.08050537,0.023986816,0.019500732,6.291629411359934,292.13017418375114,-54.10754546023329,14.261936755982983
16.57,2023-07-10 02:00:00,TSU,29.916,-97.983,782,293.9198,307.43958,97923.75,0.13699341,0.035491943,0.038513184,-5.41038818307918,299.5942647409216,-48.58553583818728,35.45265076486572
20.0675,2023-07-10 03:00:00,TSU,29.916,-97.983,782,294.54822,304.90283,97994.06,0.22250366,0.0079956055,0.0,-16.192955181501638,308.49590500108405,-39.79553158898752,51.24267915889887
20.1325,2023-07-10 04:00:00,TSU,29.916,-97.983,782,296.16553,303.62512,98090.75,0.24111938,0.005004883,0.0,-25.56844698104092,319.46069962206406,-29.13510886405189,62.869842506305
20.1325,2023-07-10 05:00:00,TSU,29.916,-97.983,782,296.68848,302.0869,98145.69,0.10852051,0.0,0.0,-32.822145651397065,333.0337005559274,-17.42931310656594,71.92220540099396
20.0525,2023-07-10 06:00:00,TSU,29.916,-97.983,782,296.8241,301.4969,98170.5,0.086517334,0.0,0.0,-37.062131415803215,349.17632396677914,-5.128342629949778,79.54412729211771
19.8925,2023-07-10 07:00:00,TSU,29.916,-97.983,782,296.4308,300.77728,98168.25,0.06448364,0.0,0.0,-37.54609984276392,6.634129461526023,7.501551829594234,86.53937428743527
20.145,2023-07-10 08:00:00,TSU,29.916,-97.983,782,296.08618,300.36548,98199.19,0.009002686,0.0,0.015014648,-34.17557647783351,23.268534244069464,20.26713532572957,93.58713464988824
